user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
110095806@N05	11852801954_8895422460_o.jpg	1532	(27, 32)	f	1429	1141	631	631	180	0	68
110095806@N05	11852835094_0f5dc8c30a_o.jpg	1532	(27, 32)	f	1184	937	357	357	-75	0	51
110095806@N05	11853418984_9b700c31b7_o.jpg	1532	(27, 32)	f	1035	1004	377	376	-90	0	42
110095806@N05	11853300683_c7c81e20c1_o.jpg	1532	(27, 32)	f	940	929	287	287	-75	0	42
110095806@N05	11852557505_2386db5224_o.jpg	1532	(27, 32)	f	989	1153	497	498	-90	0	23
110095806@N05	11852662483_85d9596406_o.jpg	1533	(8, 12)	f	1703	610	268	268	180	30	132
110095806@N05	11852662483_85d9596406_o.jpg	1534	(8, 12)	f	1322	747	243	242	170	30	43
110095806@N05	11852662483_85d9596406_o.jpg	1532	(27, 32)	f	1705	1064	242	242	180	0	62
110095806@N05	11853635204_588fe6c639_o.jpg	1532	(27, 32)	f	1268	1133	242	242	-100	0	32
110095806@N05	11852800493_0a3f91700d_o.jpg	1532	(27, 32)	f	911	1133	631	631	-90	30	61
110095806@N05	11853144283_1ddb2d0ef9_o.jpg	1532	(27, 32)	f	1165	1136	471	472	-90	30	43
110095806@N05	11853103674_00287a73a1_o.jpg	1532	(27, 32)	f	959	1056	446	446	-90	0	25
110095806@N05	11852596313_43e5217638_o.jpg	1532	(27, 32)	f	1314	1002	434	433	-95	0	33
110095806@N05	11852927855_1365b62cb8_o.jpg	1532	(27, 32)	f	994	1463	261	261	-90	0	26
110095806@N05	11853743016_81abdf9688_o.jpg	1532	(27, 32)	f	803	1005	688	689	-105	0	53
110095806@N05	11852274975_f25541b025_o.jpg	1532	(27, 32)	f	1203	863	389	389	-100	30	93
110095806@N05	11852956134_3a785b836e_o.jpg	1532	(27, 32)	f	1300	1016	574	574	-90	0	70
110095806@N05	11852568105_d1cab4feb2_o.jpg	1532	(27, 32)	f	771	734	765	765	-90	0	34
110095806@N05	11854016006_724f2ce3f2_o.jpg	1532	(27, 32)	f	1268	1163	293	293	-80	0	34
110095806@N05	11853426706_2d217a28a4_o.jpg	1532	(27, 32)	f	1114	1222	522	523	-100	15	36
110095806@N05	11852644663_b69166a8b6_o.jpg	1532	(27, 32)	f	996	1007	293	293	-110	0	40
110095806@N05	11853219594_094f4b23ac_o.jpg	1532	(27, 32)	f	953	787	510	510	-110	0	11
110095806@N05	11853270944_f67ab90c14_o.jpg	1532	(27, 32)	f	1252	1018	523	523	-85	30	77
110095806@N05	11852973983_63b58256fc_o.jpg	1532	(27, 32)	f	1407	860	446	446	-95	0	26
110095806@N05	11852649183_df3517cc8b_o.jpg	1532	(27, 32)	f	1407	1172	618	619	180	0	64
110095806@N05	11852563123_10ba72d0f7_o.jpg	1532	(27, 32)	f	1176	782	484	485	-25	15	130
110095806@N05	11852494945_2066aed472_o.jpg	1532	(27, 32)	f	981	1177	612	612	-100	15	78
110095806@N05	11852340545_a81e8e6ac7_o.jpg	1532	(27, 32)	f	1093	941	446	447	-105	0	22
110095806@N05	11853512393_1cf5ac812b_o.jpg	1532	(27, 32)	f	619	1106	281	280	5	-15	40
110095806@N05	11853752936_70f80db553_o.jpg	1532	(27, 32)	f	784	1082	656	656	-110	15	79
110095806@N05	11853765216_c30ab0a7d6_o.jpg	1532	(27, 32)	f	752	1129	605	606	-80	15	38
110095806@N05	11853210346_812ba1cabd_o.jpg	1532	(27, 32)	f	1236	1020	517	516	-90	15	29
110095806@N05	11852518893_a44725a32d_o.jpg	1532	(27, 32)	f	1353	1112	497	497	-95	15	94
110095806@N05	11853449596_5eab60e741_o.jpg	1532	(27, 32)	f	1112	913	376	376	-95	0	55
110095806@N05	11853208644_b9edefb541_o.jpg	1532	(27, 32)	f	1015	921	484	484	-90	0	42
110095806@N05	11852687815_ab7b7c366a_o.jpg	1532	(27, 32)	f	1239	1196	542	542	-95	30	20
110095806@N05	11853249586_854bdab47b_o.jpg	1532	(27, 32)	f	849	902	586	586	-90	0	9
110095806@N05	11853256046_e51d97287e_o.jpg	1532	(27, 32)	f	827	852	542	542	-80	0	19
110095806@N05	11852722663_5c0f93b2d8_o.jpg	1532	(27, 32)	f	2103	951	243	242	-85	0	63
110095806@N05	11853339644_11e94e2ae0_o.jpg	1532	(27, 32)	f	1067	1329	255	255	-90	15	69
110095806@N05	11852919355_94ee783814_o.jpg	1532	(27, 32)	f	863	1289	306	306	-100	0	22
110095806@N05	11853282864_252407db1f_o.jpg	1532	(27, 32)	f	1365	999	268	268	-85	30	64
110095806@N05	11853460406_7b6f0e371f_o.jpg	1532	(27, 32)	f	1289	1000	376	377	-90	0	59
110095806@N05	11853036886_d779fbacd3_o.jpg	1532	(27, 32)	f	1224	962	567	568	-85	0	96
110095806@N05	11852608703_4b007f9f01_o.jpg	1532	(27, 32)	f	992	981	587	587	-105	30	81
110095806@N05	11853185776_c4e37afb9e_o.jpg	1532	(27, 32)	f	1101	1031	605	605	-90	0	69
110095806@N05	11853146734_23045ac733_o.jpg	1532	(27, 32)	f	970	1335	657	657	-100	0	28
110095806@N05	11853214175_3fda866bcf_o.jpg	1532	(27, 32)	f	1110	1114	268	267	-95	-45	10
110095806@N05	11853850416_797aafc783_o.jpg	1532	(27, 32)	f	905	618	242	242	-85	0	32
110095806@N05	11853438894_b0478bc8aa_o.jpg	1532	(27, 32)	f	906	1063	294	293	-100	0	57
110095806@N05	11853249814_d62da1f7cb_o.jpg	1532	(27, 32)	f	953	1145	561	561	-95	15	78
110095806@N05	11853692756_5289eb0847_o.jpg	1532	(27, 32)	f	951	1310	261	261	-85	0	15
110095806@N05	11852231145_0d37549674_o.jpg	1532	(27, 32)	f	1206	1166	472	472	-100	15	99
110095806@N05	11852681515_12bcb85dfc_o.jpg	1532	(27, 32)	f	1080	1247	434	434	-105	0	30
110095806@N05	11853531656_14bc6fd364_o.jpg	1532	(27, 32)	f	557	1241	689	689	-5	15	67
110095806@N05	11852481713_77188e2415_o.jpg	1532	(27, 32)	f	1217	1185	389	389	-85	-45	8
110095806@N05	11852488833_0d96e853da_o.jpg	1532	(27, 32)	f	1233	1144	338	338	-85	-45	17
110095806@N05	11853095576_25f598078c_o.jpg	1532	(27, 32)	f	1099	1278	529	529	-90	15	65
110095806@N05	11852628803_74c8b4db68_o.jpg	1532	(27, 32)	f	1228	949	510	510	-110	15	94
110095806@N05	11852195915_6578aaa307_o.jpg	1532	(27, 32)	f	1005	1137	466	466	-85	0	50
110095806@N05	11852910544_95df1f303a_o.jpg	1532	(27, 32)	f	750	1018	886	886	-90	0	47
110095806@N05	11853072034_ed9165cd3a_o.jpg	1532	(27, 32)	f	1169	1413	504	504	-105	15	59
110095806@N05	11852575135_080258a84b_o.jpg	1532	(27, 32)	f	1104	664	669	669	-95	15	84
110095806@N05	11854035826_881044a66b_o.jpg	1532	(27, 32)	f	704	1155	306	306	-5	0	33
110095806@N05	11852325425_66966d98f2_o.jpg	1532	(27, 32)	f	1184	964	561	561	-100	0	66
110095806@N05	11852358445_27d9a0e6f0_o.jpg	1532	(27, 32)	f	1337	757	554	554	-95	15	48
110095806@N05	11853035515_5cb56d708a_o.jpg	1532	(27, 32)	f	1125	1211	242	242	-85	0	70
110095806@N05	11853377506_70823c3e1a_o.jpg	1532	(27, 32)	f	774	1069	567	567	-85	30	12
110095806@N05	11853875286_bb2afd7643_o.jpg	1532	(27, 32)	f	1005	1235	242	242	-85	15	49
110095806@N05	11853466146_deb59e61c8_o.jpg	1532	(27, 32)	f	1082	1244	484	485	-110	0	38
113603634@N04	11834164105_c9c370aa1b_o.jpg	1535	(38, 43)	f	455	1091	523	523	15	0	16
113603634@N04	11834601853_2ddab1ea65_o.jpg	1536	(25, 32)	f	2376	798	357	357	-15	0	42
113603634@N04	11834601853_2ddab1ea65_o.jpg	1537	(25, 32)	m	918	761	312	313	0	0	24
113603634@N04	11834601853_2ddab1ea65_o.jpg	1538	35	m	497	886	306	306	0	0	32
113603634@N04	11834601853_2ddab1ea65_o.jpg	1539	22	m	1475	811	300	299	-5	0	72
113603634@N04	11834298695_8ed1f3b68c_o.jpg	1540	(38, 43)	m	1365	1855	708	593	0	0	7
113603634@N04	11834298695_8ed1f3b68c_o.jpg	1541	(38, 43)	f	189	1628	242	243	-5	0	105
113603634@N04	11832835956_bbba3c49ff_o.jpg	1537	(25, 32)	m	1310	446	1326	1326	-10	0	60
113603634@N04	11832835956_bbba3c49ff_o.jpg	1536	(25, 32)	f	510	612	1224	1224	20	0	37
113603634@N04	11833941345_b86f20c83f_o.jpg	1538	35	m	501	51	664	664	190	0	98
113603634@N04	11834210915_a303ace003_o.jpg	1537	(25, 32)	m	723	438	1039	1039	0	0	76
113603634@N04	11834316885_70d8e44424_o.jpg	1542	45	m	152	198	589	588	180	0	86
113603634@N04	11835107836_9069b3604b_o.jpg	1536	(25, 32)	f	2357	787	389	389	-15	0	44
113603634@N04	11835107836_9069b3604b_o.jpg	1537	(25, 32)	m	953	798	274	274	-5	0	33
113603634@N04	11835107836_9069b3604b_o.jpg	1539	22	m	1493	825	299	300	-5	0	78
113603634@N04	11835077426_ec77714671_o.jpg	1538	35	m	494	77	644	644	190	0	94
113603634@N04	11834009975_8af5251af8_o.jpg	1538	35	m	475	0	805	960	0	0	133
113603634@N04	11833003013_77070800f4_o.jpg	1538	35	m	284	253	816	707	-90	15	63
113603634@N04	11834666474_55deb47454_o.jpg	1538	35	m	1585	921	383	382	-80	0	26
113603634@N04	11833547336_a277075b3e_o.jpg	1538	35	m	430	811	612	612	-80	0	67
113603634@N04	11832771094_a46cec0f49_o.jpg	1538	35	m	1147	474	408	408	0	0	18
113603634@N04	11832389925_5e56c62af9_o.jpg	1538	35	m	1160	557	312	313	10	0	33
113603634@N04	11832692533_fb24f9a3da_o.jpg	1538	35	m	1791	953	255	255	-10	0	13
113603634@N04	11832649473_09094554f9_o.jpg	1538	35	m	1142	315	313	312	0	0	35
113603634@N04	11834595603_9fb10b5399_o.jpg	1538	35	m	1032	510	306	305	5	0	29
113603634@N04	11834595603_9fb10b5399_o.jpg	1539	22	m	1421	589	262	262	0	0	99
113603634@N04	11834595603_9fb10b5399_o.jpg	1537	(25, 32)	m	2059	586	242	242	-5	0	62
113603634@N04	11833263603_8c1afc94b3_o.jpg	1538	35	m	435	659	1370	1371	-5	0	34
113603634@N04	11834789586_cb100ce8c0_o.jpg	1538	35	m	565	65	715	848	10	0	53
113603634@N04	11833511766_144c5eb396_o.jpg	1542	45	m	1573	2226	242	222	0	0	101
113603634@N04	11834796926_1ab13b16d6_o.jpg	1538	35	m	1879	967	612	612	0	0	140
113603634@N04	11832755894_6d3e910256_o.jpg	1543	(25, 32)	m	1620	357	427	427	-5	0	12
113603634@N04	11832755894_6d3e910256_o.jpg	1538	35	m	925	320	364	363	0	0	31
113603634@N04	11834223125_2fe4a8cf68_o.jpg	1544	35	m	106	1088	447	446	-5	-45	88
113603634@N04	11834011595_4aa5d73d6d_o.jpg	1536	(25, 32)	f	0	0	1065	960	10	-15	43
113603634@N04	11834011595_4aa5d73d6d_o.jpg	1538	35	m	604	8	676	829	10	0	101
113603634@N04	11834782876_6d2b2ee96d_o.jpg	1536	(25, 32)	f	0	5	867	955	5	0	47
113603634@N04	11834782876_6d2b2ee96d_o.jpg	1538	35	m	525	0	755	853	15	0	134
113603634@N04	11834246933_a1e992a9cb_o.jpg	1537	(25, 32)	m	2846	715	331	332	0	0	28
113603634@N04	11834246933_a1e992a9cb_o.jpg	1543	(25, 32)	m	808	803	248	248	0	30	69
113603634@N04	11834600024_8fa94c33f7_o.jpg	1538	35	m	639	930	510	510	-85	0	65
113603634@N04	11834008975_00f7b47dfb_o.jpg	1543	(25, 32)	m	0	48	882	912	-15	0	73
113603634@N04	11834008975_00f7b47dfb_o.jpg	1538	35	m	599	84	681	796	-10	0	151
113603634@N04	11834218945_2f4bb4df04_o.jpg	1538	35	m	2207	860	599	599	10	0	147
113603634@N04	11835088486_53bbc1b02a_o.jpg	1538	35	m	100	213	609	608	185	0	49
113603634@N04	11833327436_8d367fd832_o.jpg	1538	35	m	576	1246	485	484	-90	0	46
113603634@N04	11834931726_91c1254780_o.jpg	1538	35	m	467	87	732	732	-85	0	134
113603634@N04	11833115246_f95a6c3051_o.jpg	1538	35	m	717	392	338	337	0	0	7
113603634@N04	11834440293_9a60ca54b7_o.jpg	1537	(25, 32)	m	1593	919	243	242	-10	15	11
113603634@N04	11834716344_dfa01a5ca8_o.jpg	1538	35	m	28	0	864	842	180	0	94
113603634@N04	11833161866_d18a68aa40_o.jpg	1538	35	m	1190	433	370	370	10	0	22
113603634@N04	11834716514_2629b6db19_o.jpg	1538	35	m	60	0	860	813	165	30	32
113603634@N04	11834716514_2629b6db19_o.jpg	1545	(25, 32)	m	693	236	587	648	190	0	34
113603634@N04	11832886074_6fdb0597d2_o.jpg	1538	35	m	1805	291	364	364	-5	0	42
113603634@N04	11834226965_37e20a057e_o.jpg	1544	35	m	23	1126	485	485	-20	-30	55
113603634@N04	11832352704_e3ab929333_o.jpg	1538	35	m	1475	661	325	325	5	0	87
113603634@N04	11834281563_1a322bcff6_o.jpg	1537	(25, 32)	m	0	105	779	841	-5	0	43
113603634@N04	11833075444_3cb75d1fbf_o.jpg	1538	35	m	1021	1861	434	434	-90	-45	70
113603634@N04	11833075444_3cb75d1fbf_o.jpg	1537	(25, 32)	m	876	1600	344	344	-90	0	14
113603634@N04	11832660205_e3d287671b_o.jpg	1538	35	m	667	725	427	427	0	-30	93
113603634@N04	11832660205_e3d287671b_o.jpg	1537	(25, 32)	m	1035	594	332	331	5	-15	30
113603634@N04	11832660205_e3d287671b_o.jpg	1536	(25, 32)	f	1367	631	274	274	5	0	32
113603634@N04	11834203305_a208e9fb8f_o.jpg	1538	35	m	457	155	692	693	-85	-15	92
111700049@N08	11843155764_b58c522002_o.jpg	1546	(0, 2)	u	1093	631	714	714	-25	-15	21
111700049@N08	11843616756_12cab82a8a_o.jpg	1546	(0, 2)	u	639	615	828	828	10	0	123
111700049@N08	11843076383_57a18a99bd_o.jpg	1547	(4, 6)	f	1362	263	673	673	0	0	136
111700049@N08	11832592225_4994dc795d_o.jpg	1546	(0, 2)	u	808	441	809	810	5	0	82
111700049@N08	11843025603_02b39561e2_o.jpg	1546	(0, 2)	u	427	749	911	911	-85	0	62
111700049@N08	11842658975_1149e1fc1a_o.jpg	1548	(38, 43)	m	908	232	905	905	-5	0	55
111700049@N08	11842658975_1149e1fc1a_o.jpg	1547	(4, 6)	f	672	610	771	771	-5	30	6
111700049@N08	11842824955_85772f8010_o.jpg	1546	(0, 2)	u	457	702	1224	1224	-70	0	13
111700049@N08	11843266154_4aa1f521d7_o.jpg	1546	(0, 2)	u	200	779	950	950	-80	0	67
111700049@N08	11842714435_1c74ae674f_o.jpg	1547	(4, 6)	f	1435	551	1065	1065	0	0	25
111700049@N08	11832633945_858f4081f6_o.jpg	1546	(0, 2)	u	302	736	982	982	-85	0	77
111700049@N08	11842822585_073ca2268d_o.jpg	1546	(0, 2)	u	1651	718	567	568	-5	15	131
111700049@N08	11842822585_073ca2268d_o.jpg	1547	(4, 6)	f	855	898	504	504	-5	0	125
111700049@N08	11833529066_8c04e633ed_o.jpg	1547	(4, 6)	f	822	1131	739	740	-5	-15	40
111700049@N08	11832077455_8bc0dd944a_o.jpg	1546	(0, 2)	u	396	819	906	905	-95	0	60
111700049@N08	11843096984_80ed16ece0_o.jpg	1547	(4, 6)	f	1608	530	618	619	0	0	191
111700049@N08	11843096984_80ed16ece0_o.jpg	1546	(0, 2)	u	874	736	612	612	10	0	121
111700049@N08	11843077983_76c2033d79_o.jpg	1547	(4, 6)	f	1826	637	663	663	5	0	148
111700049@N08	11842864075_ed258e1670_o.jpg	1547	(4, 6)	f	735	448	1195	1195	-15	0	70
111700049@N08	11832357663_8cc4653aca_o.jpg	1547	(4, 6)	f	636	294	887	887	5	0	118
111700049@N08	11832646705_228ec45d9e_o.jpg	1547	(4, 6)	f	562	41	822	822	-15	0	76
111700049@N08	11832949603_37b0376cd3_o.jpg	1549	(25, 32)	f	516	589	943	944	-25	30	75
111700049@N08	11842707225_a95819905b_o.jpg	1547	(4, 6)	f	1254	519	969	969	-25	0	20
111700049@N08	11832636005_a2ea846f53_o.jpg	1546	(0, 2)	u	44	830	1180	1179	-90	0	99
111700049@N08	11843071733_02670d8681_o.jpg	1550	(8, 12)	m	1184	675	542	542	-25	15	85
111700049@N08	11842657625_246085f2f1_o.jpg	1548	(38, 43)	m	466	0	1237	1176	-95	30	63
111700049@N08	11842657625_246085f2f1_o.jpg	1547	(4, 6)	f	774	1150	854	854	-110	30	49
111700049@N08	11843570056_8b8ca5a809_o.jpg	1546	(0, 2)	u	948	395	905	905	-15	30	112
111700049@N08	11843105204_67e09b49e7_o.jpg	1547	(4, 6)	f	954	874	797	797	-10	0	170
111700049@N08	11843105204_67e09b49e7_o.jpg	1546	(0, 2)	u	1949	1048	605	606	20	0	106
111700049@N08	11842959483_0bfa8aa57c_o.jpg	1547	(4, 6)	f	938	949	803	804	-15	0	171
111700049@N08	11842959483_0bfa8aa57c_o.jpg	1546	(0, 2)	u	1974	1085	580	580	20	0	125
111700049@N08	11832864313_de873b820e_o.jpg	1547	(4, 6)	f	525	765	969	969	-75	0	79
111700049@N08	11843211684_a67a85d619_o.jpg	1546	(0, 2)	u	1187	502	905	905	10	0	95
111700049@N08	11833023333_5eda0edc93_o.jpg	1547	(4, 6)	f	771	991	765	765	-100	0	19
111700049@N08	11843154123_dd81d73e58_o.jpg	1547	(4, 6)	f	949	607	804	803	10	0	69
111700049@N08	11843057373_7fb20004dc_o.jpg	1546	(0, 2)	u	288	188	952	953	-10	30	86
111700049@N08	11843024893_9f8256c842_o.jpg	1546	(0, 2)	u	341	741	962	962	-90	0	42
111700049@N08	11833170374_4e45f452ae_o.jpg	1547	(4, 6)	f	919	435	861	860	-15	0	83
111700049@N08	11843065013_7a4b6b8df5_o.jpg	1546	(0, 2)	u	1251	251	1000	1001	-5	0	91
111700049@N08	11832708495_a94c6f7c22_o.jpg	1548	(38, 43)	m	393	0	810	627	0	-30	14
111700049@N08	11832708495_a94c6f7c22_o.jpg	1551	(38, 43)	f	988	302	739	740	-5	0	90
111700049@N08	11833092884_c67abb5741_o.jpg	1548	(38, 43)	m	855	278	880	880	-5	-45	23
111700049@N08	11833092884_c67abb5741_o.jpg	1551	(38, 43)	f	1316	121	841	841	-15	30	144
111700049@N08	11833092884_c67abb5741_o.jpg	1547	(4, 6)	f	503	808	733	733	5	0	78
111700049@N08	11843131936_356f43c39b_o.jpg	1546	(0, 2)	u	548	575	1084	1084	-95	-15	65
111700049@N08	11843239874_47bc77c144_o.jpg	1547	(4, 6)	f	1059	1290	389	389	-100	0	79
111700049@N08	11842735245_66e77d673d_o.jpg	1546	(0, 2)	u	726	779	778	778	10	0	84
111700049@N08	11843621946_4cbdce327c_o.jpg	1546	(0, 2)	u	895	623	1014	1013	20	0	114
111700049@N08	11843107504_37e74d0892_o.jpg	1547	(4, 6)	f	929	838	656	656	-5	0	177
111700049@N08	11843107504_37e74d0892_o.jpg	1546	(0, 2)	u	1823	1141	631	631	10	0	139
111700049@N08	11833375306_294d7a0b3b_o.jpg	1546	(0, 2)	u	701	341	937	937	5	0	84
111700049@N08	11843151914_3d2460e1e9_o.jpg	1546	(0, 2)	u	827	135	2008	2008	15	0	89
111700049@N08	11842856555_54853ceb1e_o.jpg	1546	(0, 2)	u	408	785	1230	1231	-85	0	26
111700049@N08	11843015263_b3333fba98_o.jpg	1546	(0, 2)	u	702	607	1161	1160	20	0	41
111700049@N08	11843048703_b783becfc5_o.jpg	1546	(0, 2)	u	497	396	1230	1231	-80	0	118
111700049@N08	11832593445_194ed49e1e_o.jpg	1546	(0, 2)	u	369	827	867	867	-85	0	79
111700049@N08	11833144114_a289c47792_o.jpg	1551	(38, 43)	f	1683	514	1058	1059	5	30	47
111700049@N08	11833144114_a289c47792_o.jpg	1547	(4, 6)	f	1302	1106	656	656	-5	0	114
111700049@N08	11843268324_5ffb0de2dc_o.jpg	1546	(0, 2)	u	355	750	1167	1167	-85	0	47
111700049@N08	11832688365_74d60cec86_o.jpg	1551	(38, 43)	f	715	1485	1007	963	360	0	19
111700049@N08	11832688365_74d60cec86_o.jpg	1547	(4, 6)	f	2420	973	632	631	335	15	16
111700049@N08	11833071374_6b6af1d046_o.jpg	1552	(60, 100)	f	530	605	1180	1180	-90	0	67
111700049@N08	11842741965_2514c6779e_o.jpg	1546	(0, 2)	u	385	745	912	912	-80	0	70
111700049@N08	11833470586_bc81a91005_o.jpg	1547	(4, 6)	f	2387	900	650	650	345	30	19
111700049@N08	11843060593_aa69aeacaf_o.jpg	1546	(0, 2)	u	911	164	1058	1058	15	0	155
111700049@N08	11833441726_003fbe612b_o.jpg	1547	(4, 6)	f	618	996	618	618	-100	0	12
111700049@N08	11843123234_5f7b320020_o.jpg	1547	(4, 6)	f	1367	680	376	376	5	0	128
111700049@N08	11833102494_dab87e1f4c_o.jpg	1548	(38, 43)	m	561	508	758	759	-5	0	66
111700049@N08	11833102494_dab87e1f4c_o.jpg	1551	(38, 43)	f	1428	400	745	745	-15	30	113
111700049@N08	11832947413_a0c3565b66_o.jpg	1546	(0, 2)	u	656	854	733	733	0	0	54
111700049@N08	11843577506_5dacd3e1c0_o.jpg	1546	(0, 2)	u	1259	575	975	975	0	0	66
111700049@N08	11832963933_4e4cdc2169_o.jpg	1547	(4, 6)	f	0	780	651	736	-20	0	75
111700049@N08	11832658165_8d18e14d9b_o.jpg	1553	(8, 12)	f	1738	1169	510	510	-10	0	91
111700049@N08	11842858505_f2e2a8c37c_o.jpg	1546	(0, 2)	u	272	765	1326	1326	-80	0	12
111700049@N08	11842778305_165b161a77_o.jpg	1546	(0, 2)	u	949	333	957	956	10	0	143
111700049@N08	11833496506_da0a9cc24a_o.jpg	1548	(38, 43)	m	0	771	1412	1517	-85	0	26
111700049@N08	11843277424_3d25551c15_o.jpg	1546	(0, 2)	u	503	857	1237	1237	-85	0	50
111700049@N08	11833551506_c0b030b266_o.jpg	1548	(38, 43)	m	533	1034	491	491	-90	0	33
111700049@N08	11833551506_c0b030b266_o.jpg	1547	(4, 6)	f	961	1027	306	306	-80	0	25
111700049@N08	11833081194_54bf953ea0_o.jpg	1547	(4, 6)	f	487	801	791	791	-90	0	111
111700049@N08	11842845825_9839dd9081_o.jpg	1546	(0, 2)	u	237	709	1135	1134	-85	0	81
111700049@N08	11843022423_7cde10c8be_o.jpg	1546	(0, 2)	u	749	306	832	831	5	0	48
111700049@N08	11843647346_44b0c8526c_o.jpg	1546	(0, 2)	u	255	830	1224	1224	-90	0	18
111700049@N08	11833085864_10ec930081_o.jpg	1547	(4, 6)	f	857	368	892	892	0	-45	103
111700049@N08	11832730445_3879039f6d_o.jpg	1548	(38, 43)	m	1952	331	299	300	0	-15	69
111700049@N08	11832730445_3879039f6d_o.jpg	1547	(4, 6)	f	774	1507	242	242	-10	0	109
111700049@N08	11842951003_8436d90497_o.jpg	1546	(0, 2)	u	258	506	1179	1180	-10	0	78
111700049@N08	11842842175_e3b3412447_o.jpg	1546	(0, 2)	u	235	685	1097	1096	-85	0	71
111700049@N08	11842846715_d753c26496_o.jpg	1546	(0, 2)	u	396	803	1167	1166	-90	0	56
111700049@N08	11833143224_276c3c84fd_o.jpg	1551	(38, 43)	f	1686	361	1013	1014	-10	0	112
111700049@N08	11833143224_276c3c84fd_o.jpg	1547	(4, 6)	f	1357	1282	651	651	-25	0	45
111700049@N08	11843498026_1cc400fba9_o.jpg	1547	(4, 6)	f	1408	494	472	471	-10	0	40
111700049@N08	11843542296_b533e0fa51_o.jpg	1546	(0, 2)	u	610	608	918	918	-90	0	45
111700049@N08	11833169194_9164d25192_o.jpg	1547	(4, 6)	f	914	1137	555	555	-80	30	9
111700049@N08	11843043403_6eac4d5405_o.jpg	1546	(0, 2)	u	211	548	1186	1186	-80	0	87
111700049@N08	11843169034_afd7f3d642_o.jpg	1546	(0, 2)	u	618	774	892	893	-95	0	26
111700049@N08	11833465006_b9235b0c89_o.jpg	1548	(38, 43)	m	1655	1412	785	784	175	0	99
111700049@N08	11833465006_b9235b0c89_o.jpg	1551	(38, 43)	f	1091	1273	682	682	175	45	46
111700049@N08	11833465006_b9235b0c89_o.jpg	1547	(4, 6)	f	2298	822	637	637	165	0	67
111700049@N08	11833465006_b9235b0c89_o.jpg	1546	(0, 2)	u	556	685	548	548	255	0	39
111700049@N08	11843070023_e432c2ce16_o.jpg	1546	(0, 2)	u	1329	350	682	682	5	0	120
111700049@N08	11842868555_e7e14b163f_o.jpg	1547	(4, 6)	f	320	736	1141	1141	-100	15	77
111700049@N08	11842847775_6d5ed5fa03_o.jpg	1546	(0, 2)	u	0	50	1160	1265	-5	0	84
111700049@N08	11832975533_92370deaca_o.jpg	1548	(38, 43)	m	1330	35	1118	1236	5	0	49
111700049@N08	11842839195_ec162226cb_o.jpg	1546	(0, 2)	u	392	694	949	950	-90	0	71
111700049@N08	11832648505_0b9720d78e_o.jpg	1547	(4, 6)	f	1115	1133	338	338	0	0	25
111700049@N08	11843560496_243977235a_o.jpg	1546	(0, 2)	u	647	787	994	994	-85	0	112
111700049@N08	11833084074_de1283dbd8_o.jpg	1546	(0, 2)	u	651	925	1008	1008	-100	30	108
111700049@N08	11843040363_1e631464cc_o.jpg	1546	(0, 2)	u	479	868	982	982	-95	0	55
111700049@N08	11843172994_34f4699939_o.jpg	1546	(0, 2)	u	680	637	912	912	-95	0	36
111700049@N08	11833078714_f901dc1c14_o.jpg	1547	(4, 6)	f	1719	1333	765	765	-190	0	5
111700049@N08	11843170644_bfbc0a19fa_o.jpg	1546	(0, 2)	u	616	519	944	944	20	0	49
111700049@N08	11843226904_2a56abf99d_o.jpg	1547	(4, 6)	f	1821	867	574	573	-5	0	131
111700049@N08	11843226904_2a56abf99d_o.jpg	1546	(0, 2)	u	1091	784	510	510	5	30	60
111700049@N08	11842962213_e76928b763_o.jpg	1547	(4, 6)	f	938	903	835	835	-15	0	148
111700049@N08	11842962213_e76928b763_o.jpg	1546	(0, 2)	u	1938	1063	624	624	20	0	114
111700049@N08	11832644405_a932b3cc2c_o.jpg	1546	(0, 2)	u	425	360	861	860	-5	0	45
111700049@N08	11843051283_21cda23a0b_o.jpg	1546	(0, 2)	u	623	635	1173	1173	-95	0	82
111700049@N08	11832635035_08ed159a98_o.jpg	1546	(0, 2)	u	97	997	1013	1014	-80	0	72
111700049@N08	11843292124_6369a352a2_o.jpg	1547	(4, 6)	f	639	943	1173	1173	-100	0	74
111700049@N08	11842811535_0ce40532a8_o.jpg	1547	(4, 6)	f	1101	1254	363	363	-100	0	66
111700049@N08	11832652545_46222bcb2d_o.jpg	1547	(4, 6)	f	743	409	1453	1454	15	0	77
111700049@N08	11833093354_35cefc29de_o.jpg	1548	(38, 43)	m	1781	1206	829	829	350	30	7
111700049@N08	11833093354_35cefc29de_o.jpg	1551	(38, 43)	f	849	1456	803	803	355	-45	14
111700049@N08	11843256474_282266fe12_o.jpg	1546	(0, 2)	u	1522	527	745	746	10	0	116
111700049@N08	11833164914_a11d114e7d_o.jpg	1547	(4, 6)	f	924	261	1275	1275	5	0	106
111700049@N08	11843176734_345653805a_o.jpg	1546	(0, 2)	u	557	704	810	810	-75	0	29
111700049@N08	11833468126_75b2f4ce70_o.jpg	1548	(38, 43)	m	1616	1510	847	848	195	0	104
111700049@N08	11832989773_66a57f6882_o.jpg	1548	(38, 43)	m	0	922	1388	1473	-95	0	22
111700049@N08	11842779475_45b9b53c78_o.jpg	1546	(0, 2)	u	978	334	950	950	15	0	142
